04.01.2018	17:15:00	6590,7272	6590,7272	6581,0017	6582,3623	0
04.01.2018	17:30:00	6582,5567	6590,6908	6582,5567	6585,7765	0
04.01.2018	17:45:00	6585,7513	6588,7255	6584,2450	6585,0739	0
04.01.2018	18:00:00	6585,1480	6594,4927	6584,8391	6594,1650	0
04.01.2018	18:15:00	6594,1178	6594,1178	6582,8559	6584,2996	0
04.01.2018	18:30:00	6584,2757	6588,1603	6582,1583	6588,1603	0
04.01.2018	18:45:00	6588,1594	6591,1913	6583,9104	6584,0393	0
04.01.2018	19:00:00	6584,0100	6586,4687	6582,2622	6583,2772	0
04.01.2018	19:15:00	6583,2141	6584,5439	6578,3233	6580,3528	0
04.01.2018	19:30:00	6580,3661	6583,0018	6578,8017	6582,8988	0
04.01.2018	19:45:00	6582,9813	6586,4900	6581,2198	6584,8574	0
04.01.2018	20:00:00	6584,8505	6586,8147	6583,8706	6585,7656	0
04.01.2018	20:15:00	6585,7712	6590,1665	6582,2955	6582,4002	0
04.01.2018	20:30:00	6582,4025	6585,6746	6581,5813	6585,6373	0
04.01.2018	20:45:00	6585,6783	6588,8279	6585,4412	6587,6403	0
04.01.2018	21:00:00	6587,6733	6588,8210	6583,0072	6585,1092	0
04.01.2018	21:15:00	6584,9996	6591,3464	6584,9078	6591,3464	0
04.01.2018	21:30:00	6591,3674	6592,1501	6589,3431	6589,6289	0
04.01.2018	21:45:00	6589,5582	6590,0622	6584,3015	6584,3921	0
04.01.2018	22:00:01	6584,5842	6584,5842	6584,5778	6584,5778	0
04.01.2018	22:15:00	6584,5778	6584,5778	6584,5778	6584,5778	0
04.01.2018	22:30:00	6584,5778	6584,5778	6584,5778	6584,5778	0
04.01.2018	22:45:00	6584,5778	6584,5778	6584,5778	6584,5778	0
04.01.2018	23:00:00	6584,5778	6584,5778	6584,5778	6584,5778	0
04.01.2018	23:15:00	6584,5778	6584,5778	6584,5778	6584,5778	0
05.01.2018	15:30:15	6613,1250	6621,4152	6605,0282	6609,1217	0
05.01.2018	15:45:00	6609,3069	6616,7304	6607,7003	6613,7865	0
05.01.2018	16:00:00	6614,0171	6617,0082	6609,8140	6615,2941	0
05.01.2018	16:15:00	6615,2268	6622,9696	6614,8284	6620,6490	0
05.01.2018	16:30:00	6620,6812	6624,7354	6619,8615	6623,3637	0
05.01.2018	16:45:00	6623,3462	6633,5800	6623,0854	6631,4877	0
05.01.2018	17:00:00	6631,6263	6632,6039	6628,6819	6632,3566	0
05.01.2018	17:15:00	6632,2857	6637,6984	6631,1340	6635,7542	0
05.01.2018	17:30:00	6635,7074	6637,4480	6633,8594	6635,3503	0
05.01.2018	17:45:00	6635,2925	6641,4181	6634,8353	6641,4181	0
05.01.2018	18:00:00	6641,4859	6641,5069	6637,4718	6640,4344	0
05.01.2018	18:15:00	6640,6291	6642,2798	6639,7922	6641,0462	0
05.01.2018	18:30:00	6641,0362	6641,0362	6637,9478	6639,5821	0
05.01.2018	18:45:00	6639,5468	6640,1797	6636,6639	6638,8114	0
05.01.2018	19:00:00	6638,7690	6640,6215	6638,1723	6638,8304	0
05.01.2018	19:15:00	6638,8305	6640,1178	6637,4466	6640,1178	0
05.01.2018	19:30:00	6640,0873	6644,6778	6639,8856	6643,9247	0
05.01.2018	19:45:00	6643,9274	6644,7249	6641,4193	6642,8863	0
05.01.2018	20:00:00	6642,8972	6644,4643	6641,4702	6641,4702	0
05.01.2018	20:15:00	6641,4899	6643,3836	6639,4342	6642,7608	0
05.01.2018	20:30:00	6642,7678	6643,7999	6639,1153	6639,6382	0
05.01.2018	20:45:00	6639,6313	6641,0843	6638,0076	6639,1416	0
05.01.2018	21:00:00	6639,1176	6642,4559	6638,2460	6638,2460	0
05.01.2018	21:15:00	6638,2384	6640,1486	6637,4896	6640,0998	0
05.01.2018	21:30:00	6640,0988	6644,1590	6639,7511	6642,4664	0
05.01.2018	21:45:00	6642,5052	6654,9813	6642,5052	6652,5499	0
05.01.2018	22:00:01	6650,8737	6653,2905	6650,8737	6653,2905	0
05.01.2018	22:15:00	6653,2905	6653,2905	6653,2905	6653,2905	0
05.01.2018	22:30:00	6653,2905	6653,2905	6653,2905	6653,2905	0
05.01.2018	22:45:00	6653,2905	6653,2905	6653,2905	6653,2905	0
05.01.2018	23:00:00	6653,2905	6653,2905	6653,2905	6653,2905	0
05.01.2018	23:15:00	6653,2905	6653,2905	6653,2905	6653,2905	0
08.01.2018	15:30:15	6651,6832	6662,1050	6649,1996	6658,9849	0
08.01.2018	15:45:00	6659,0688	6664,4566	6656,3571	6661,7545	0
08.01.2018	16:00:00	6661,1890	6661,5680	6649,9920	6658,4730	0
08.01.2018	16:15:00	6658,3955	6669,0005	6658,3261	6668,6329	0
08.01.2018	16:30:00	6668,5830	6671,4825	6661,4312	6661,9380	0
08.01.2018	16:45:00	6661,9626	6669,5706	6661,7709	6669,2063	0
08.01.2018	17:00:00	6669,2078	6673,6727	6666,9722	6673,6727	0
08.01.2018	17:15:00	6673,7167	6676,1032	6672,1626	6674,8158	0
08.01.2018	17:30:00	6674,7593	6679,7419	6674,3914	6677,5777	0
08.01.2018	17:45:00	6677,5640	6677,7705	6672,0435	6672,9031	0
08.01.2018	18:00:00	6673,0222	6675,1965	6672,2432	6673,5264	0
08.01.2018	18:15:00	6673,4873	6675,0910	6673,1179	6674,5322	0
08.01.2018	18:30:00	6674,5271	6674,6600	6669,1750	6673,3649	0
08.01.2018	18:45:00	6673,3380	6673,3380	6670,4631	6671,4753	0
08.01.2018	19:00:00	6671,4809	6673,5454	6670,4330	6672,6234	0
08.01.2018	19:15:00	6672,5801	6676,5425	6672,2820	6676,0283	0
08.01.2018	19:30:00	6676,0491	6676,1638	6672,9254	6675,3269	0
08.01.2018	19:45:00	6675,2951	6677,1605	6674,8377	6676,8507	0
08.01.2018	20:00:00	6676,8838	6679,3682	6676,3611	6678,0791	0
08.01.2018	20:15:00	6678,0711	6678,2410	6675,5081	6675,9039	0
